0.000000,-21404.656339,-22110.882057,-23518.840792,-23757.736237,-23415.642788,-23825.998464,-23070.196577,-23629.727796,-9025.165024,-9146.467942,-10747.545749,-10069.304415,-9607.629133,-9725.802806,-9840.199034,-9735.749332,0.076000,0.796000,0.524000,192.000000,1.000000,48.000000,12.000000,112.000000,8.000000,48.000000,0.000000,0.000000,0.000000,1616156562.290660,0.000000
2.000000,-42763.581009,-44179.049930,-46976.326046,-47458.453173,-46770.868811,-47592.474233,-46080.468128,-47201.542223,-45357.389195,-44302.252746,-48193.356179,-47054.668910,-45601.492596,-47811.342515,-47389.810966,-47498.507500,0.076000,0.796000,0.524000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1616156562.290916,0.000000
4.000000,-42777.573201,-44187.878870,-47003.841043,-47487.666903,-46797.109759,-47618.983402,-46106.597317,-47227.894929,-45309.981145,-44250.843734,-48150.619644,-47012.200595,-45557.459659,-47762.861581,-47343.498152,-47453.491086,0.076000,0.796000,0.524000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1616156562.290933,0.000000
6.000000,-42792.459463,-44206.944908,-47013.474645,-47494.037151,-46806.005753,-47628.192321,-46113.436951,-47236.992089,-45371.113166,-44319.150665,-48217.674877,-47074.897239,-45618.859901,-47825.893501,-47404.741932,-47513.952555,0.082000,0.816000,0.518000,192.000000,1.000000,96.000000,13.000000,16.000000,8.000000,0.000000,0.000000,0.000000,0.000000,1616156562.290946,0.000000
8.000000,-42748.672396,-44160.877962,-46964.211400,-47445.667976,-46757.725985,-47579.756091,-46065.134831,-47187.974714,-45312.395133,-44254.285902,-48158.263941,-47014.726343,-45558.823116,-47765.253218,-47345.554512,-47453.871066,0.082000,0.816000,0.518000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1616156562.290961,0.000000
10.000000,-42797.421550,-44209.403599,-47026.528064,-47508.006991,-46819.617965,-47641.245740,-46127.630309,-47250.201970,-45339.328985,-44285.578345,-48186.807118,-47041.369622,-45587.969790,-47795.293962,-47371.259018,-47478.457985,0.082000,0.816000,0.518000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1616156562.290974,0.000000
12.000000,-42752.651006,-44168.186983,-46962.602074,-47447.701984,-46757.010729,-47580.024312,-46065.201886,-47188.377045,-45345.989805,-44290.585135,-48192.663275,-47050.287968,-45594.898831,-47798.154986,-47380.445585,-47488.069235,0.082000,0.816000,0.518000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1616156562.290987,0.000000
14.000000,-42763.469251,-44175.004265,-46988.172470,-47468.064424,-46781.731758,-47603.873623,-46090.437006,-47212.494577,-45291.943287,-44241.545408,-48140.606062,-46998.834252,-45543.892150,-47749.875218,-47328.857759,-47437.487237,0.082000,0.816000,0.518000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1616156562.291000,0.000000
16.000000,-42781.194184,-44196.171367,-47000.331819,-47481.743691,-46794.181680,-47616.591765,-46103.266907,-47225.123313,-45352.136535,-44305.918432,-48203.772092,-47059.519238,-45604.152453,-47815.611698,-47391.420292,-47499.580383,0.089000,0.831000,0.510000,192.000000,1.500000,0.000000,13.000000,56.000000,7.500000,88.000000,0.000000,0.000000,0.000000,1616156562.291012,0.000000
18.000000,-42736.110715,-44149.746793,-46949.079269,-47433.218054,-46745.164304,-47567.239114,-46055.300064,-47175.882420,-45300.369895,-44246.529847,-48141.589539,-47003.192842,-45552.162296,-47755.910189,-47335.004489,-47445.109182,0.089000,0.831000,0.510000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1616156562.291024,0.000000
20.000000,-42783.027027,-44196.283125,-47011.530043,-47494.417130,-46806.721009,-47627.655879,-46116.275622,-47236.790924,-45318.094828,-44269.552144,-48166.847010,-47027.846817,-45574.156412,-47775.646779,-47357.266826,-47468.287941,0.089000,0.831000,0.510000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1616156562.291037,0.000000
22.000000,-42740.603416,-44156.899352,-46952.677900,-47432.838074,-46747.354775,-47567.820259,-46056.954093,-47177.312932,-45328.711907,-44283.901964,-48176.793537,-47036.429886,-45584.080587,-47789.750730,-47368.554457,-47479.441461,0.089000,0.831000,0.510000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1616156562.291050,0.000000
24.000000,-42751.756937,-44164.163669,-46978.896496,-47458.631987,-46772.455784,-47591.848384,-46081.362198,-47200.961077,-45277.906391,-44233.565835,-48126.770333,-46986.160813,-45533.722107,-47738.073497,-47317.257204,-47428.613595,0.089000,0.831000,0.510000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1616156562.291062,0.000000
26.000000,-42770.845326,-44186.023675,-46993.022799,-47474.099395,-46788.437282,-47608.209861,-46096.807253,-47218.149569,-45341.295939,-44296.128368,-48191.970371,-47053.081936,-45598.206889,-47800.054884,-47380.937324,-47493.478357,0.106500,0.837500,0.502000,192.000000,1.500000,112.000000,13.000000,48.000000,7.500000,56.000000,0.000000,0.000000,0.000000,1616156562.291075,0.000000
28.000000,-42726.968852,-44142.996567,-46944.005423,-47422.489217,-46740.761011,-47558.767803,-46051.164991,-47170.406243,-45289.506947,-44247.088641,-48136.225121,-46995.705008,-45544.026261,-47748.265892,-47328.723649,-47439.923577,0.106500,0.837500,0.502000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1616156562.291087,0.000000
30.000000,-42775.405082,-44189.152919,-47005.092741,-47483.263610,-46800.663686,-47619.743361,-46112.699343,-47231.426505,-45309.824682,-44269.865068,-48160.476763,-47019.375505,-45568.613180,-47769.701215,-47349.533123,-47461.336548,0.106500,0.837500,0.502000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1616156562.291099,0.000000
