0.000000,-6695.152127,-3952.302510,-6031.215910,-5738.050430,-5689.390682,-6483.928142,-5767.554732,-6874.234304,-3935.650460,-4419.498672,-5799.495375,-4381.724224,-4816.912689,-4757.568807,-5744.800656,-5018.972459,0.022000,0.908000,0.372000,192.000000,0.000000,88.000000,14.000000,48.000000,5.500000,80.000000,0.000000,0.000000,0.000000,1616161392.208596,0.000000
2.000000,-13335.587184,-7994.794309,-11999.936342,-11413.985361,-11315.928258,-12906.031359,-11472.323414,-13687.537752,-8361.809952,-9532.661382,-11904.539097,-9165.288110,-10729.776112,-10625.304058,-12470.887598,-11618.861451,0.022000,0.908000,0.372000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1616161392.687634,0.000000
4.000000,-13279.327843,-8086.414109,-11948.437923,-11363.738640,-11264.407487,-12853.281242,-11419.975629,-13635.815815,-8442.209177,-9416.342904,-11788.511191,-9051.405972,-10612.720026,-10509.365560,-12354.055030,-11502.520621,0.022000,0.908000,0.372000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1616161392.687807,0.000000
6.000000,-13381.184743,-7906.147290,-12049.043125,-11464.880283,-11365.370317,-12953.126485,-11520.983162,-13737.158625,-8330.182234,-9496.362149,-11867.211684,-9129.771188,-10693.834507,-10590.882372,-12434.722475,-11581.064651,0.018000,0.892000,0.392000,192.000000,0.000000,56.000000,13.500000,48.000000,6.000000,112.000000,0.000000,0.000000,0.000000,1616161392.687821,0.000000
8.000000,-13267.324956,-8095.399510,-11933.261089,-11350.551111,-11250.057668,-12838.104408,-11405.648161,-13622.002437,-8424.551299,-9475.195047,-11848.905605,-9114.013209,-10672.019204,-10569.491752,-12414.382388,-11561.931558,0.018000,0.892000,0.392000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1616161392.687834,0.000000
10.000000,-13344.393771,-7965.066488,-12015.783729,-11435.331277,-11333.697895,-12919.352999,-11489.511906,-13704.838002,-8380.943046,-9423.987201,-11795.417880,-9061.553664,-10620.230212,-10519.267383,-12363.062783,-11509.382607,0.018000,0.892000,0.392000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1616161392.687846,0.000000
12.000000,-13326.802948,-7978.678701,-11989.878057,-11408.598591,-11308.038093,-12894.497859,-11463.114496,-13679.826400,-8352.846903,-9523.653629,-11897.230076,-9164.081116,-10719.829586,-10619.067922,-12463.220950,-11609.317256,0.018000,0.892000,0.392000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1616161392.687859,0.000000
14.000000,-13270.789477,-8076.936969,-11938.938432,-11357.368393,-11257.813723,-12842.664163,-11413.515975,-13628.126815,-8432.441465,-9405.435253,-11778.475258,-9047.986156,-10601.655913,-10501.184821,-12344.220262,-11490.853011,0.018000,0.892000,0.392000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1616161392.687872,0.000000
16.000000,-13373.786315,-7896.647799,-12040.482407,-11460.611100,-11359.916491,-12945.191615,-11515.529336,-13730.900136,-8324.884871,-9489.030777,-11860.707326,-9129.748837,-10684.759698,-10586.322616,-12428.016952,-11573.688575,0.011000,0.881000,0.413000,192.000000,0.000000,16.000000,13.500000,24.000000,6.500000,72.000000,0.000000,0.000000,0.000000,1616161392.687884,0.000000
18.000000,-13263.189884,-8086.347054,-11926.577917,-11346.348983,-11246.593147,-12830.750684,-11401.580143,-13615.386321,-8417.734017,-9470.992919,-11844.770532,-9116.024866,-10666.341861,-10567.927130,-12409.174431,-11556.365974,0.011000,0.881000,0.413000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1616161392.687897,0.000000
